Time(ms),GPS Time(ms),Lat,Lon,Accuracy,GPS Altitude,GPS Speed,GPS Bearing,Map Bearing,Snapped Lat,Snapped Lon,Snapped Start Node,Snapped End Node,WiFi Time(ms),Wifi Lat,Wifi Lon,Wifi Accuracy,Wifi Altitude,GPS to Wifi Distance,Accel Sensor Time(ms),Ax,Ay,Az,Gyro Sensor Time(ms),Gx,Gy,Gz,Magn Sensor Time(ms),Mx,My,Mz,Pressure Sensor Time(ms),Pressure,Temperature Sensor Time(ms),Temperature,Light Sensor Time(ms),Light,EKF Elevation,Vertical Velocity,Google Elevation
1746544416016,1746544416053,48.531065,35.0713,10,4.19999998808,10.4999996871,205,-66.6312726964,48.5311204268,35.0709663278,598970257,1989010493,1745036663964,48.530495,35.072,-24,1.87009572983e-06,81.6947731607,1746544416161,-0.1645066,0.4384848,10.37827,1746544416107,-0.01282779,0.04031592,-0.007482879,1746544416185,23.6375,7.3,-13.5,1746544415994,1002.981,1746544176601,13,0,0,27.37496,0.1443586,25.67483
1746544416024,1746544416053,48.531065,35.0713,10,4.19999998808,10.4999996871,205,-66.6312726964,48.5311204268,35.0709663278,598970257,1989010493,1745036663964,48.530495,35.072,-24,1.87009572983e-06,81.6947731607,1746544416190,-0.2596213,1.147957,10.62174,1746544416107,-0.01282779,0.04031592,-0.007482879,1746544416185,23.6375,7.3,-13.5,1746544415994,1002.981,1746544176601,13,0,0,27.38231,0.1651038,25.67483
1746544416027,1746544416053,48.531065,35.0713,10,4.19999998808,10.4999996871,205,-66.6312726964,48.5311204268,35.0709663278,598970257,1989010493,1745036663964,48.530495,35.072,-24,1.87009572983e-06,81.6947731607,1746544416190,-0.2596213,1.147957,10.62174,1746544416193,-0.02809897,-0.01771457,0.004123219,1746544416185,23.6375,7.3,-13.5,1746544415994,1002.981,1746544176601,13,0,0,27.38231,0.1651038,25.67483
1746544416067,1746544416053,48.531065,35.0713,10,4.19999998808,10.4999996871,205,-66.6312726964,48.5311204268,35.0709663278,598970257,1989010493,1745036663964,48.530495,35.072,-24,1.87009572983e-06,81.6947731607,1746544416223,-1.066601,-0.5449654,9.098708,1746544416193,-0.02809897,-0.01771457,0.004123219,1746544416185,23.6375,7.3,-13.5,1746544415994,1002.981,1746544176601,13,0,0,27.38743,0.1874922,25.67483
1746544416073,1746544416053,48.531065,35.0713,10,4.19999998808,10.4999996871,205,-66.6312726964,48.5311204268,35.0709663278,598970257,1989010493,1745036663964,48.530495,35.072,-24,1.87009572983e-06,81.6947731607,1746544416223,-1.066601,-0.5449654,9.098708,1746544416225,0.03023694,-0.01084254,-0.006108473,1746544416185,23.6375,7.3,-13.5,1746544415994,1002.981,1746544176601,13,0,0,27.38743,0.1874922,25.67483
1746544416099,1746544416053,48.531065,35.0713,10,4.19999998808,10.4999996871,205,-66.6312726964,48.5311204268,35.0709663278,598970257,1989010493,1745036663964,48.530495,35.072,-24,1.87009572983e-06,81.6947731607,1746544416223,-1.066601,-0.5449654,9.098708,1746544416269,0.06245913,0.1200315,-0.007482879,1746544416185,23.6375,7.3,-13.5,1746544415994,1002.981,1746544176601,13,0,0,27.38743,0.1874922,25.67483
1746544416103,1746544416053,48.531065,35.0713,10,4.19999998808,10.4999996871,205,-66.6312726964,48.5311204268,35.0709663278,598970257,1989010493,1745036663964,48.530495,35.072,-24,1.87009572983e-06,81.6947731607,1746544416268,-0.4235296,0.7639086,9.876375,1746544416269,0.06245913,0.1200315,-0.007482879,1746544416185,23.6375,7.3,-13.5,1746544415994,1002.981,1746544176601,13,0,0,27.39314,0.1590394,25.67483
1746544416123,1746544416053,48.531065,35.0713,10,4.19999998808,10.4999996871,205,-66.6312726964,48.5311204268,35.0709663278,598970257,1989010493,1745036663964,48.530495,35.072,-24,1.87009572983e-06,81.6947731607,1746544416268,-0.4235296,0.7639086,9.876375,1746544416269,0.06245913,0.1200315,-0.007482879,1746544416290,20.1375,7.1,-14.85,1746544415994,1002.981,1746544176601,13,0,0,27.39314,0.1590394,25.67483
1746544416130,1746544416053,48.531065,35.0713,10,4.19999998808,10.4999996871,205,-66.6312726964,48.5311204268,35.0709663278,598970257,1989010493,1745036663964,48.530495,35.072,-24,1.87009572983e-06,81.6947731607,1746544416299,1.026521,-0.3643073,10.22333,1746544416269,0.06245913,0.1200315,-0.007482879,1746544416290,20.1375,7.1,-14.85,1746544415994,1002.981,1746544176601,13,0,0,27.40029,0.1585152,25.67483
1746544416136,1746544416053,48.531065,35.0713,10,4.19999998808,10.4999996871,205,-66.6312726964,48.5311204268,35.0709663278,598970257,1989010493,1745036663964,48.530495,35.072,-24,1.87009572983e-06,81.6947731607,1746544416299,1.026521,-0.3643073,10.22333,1746544416302,0.0206161,0.1036913,-0.007941014,1746544416290,20.1375,7.1,-14.85,1746544415994,1002.981,1746544176601,13,0,0,27.40029,0.1585152,25.67483
1746544416180,1746544416053,48.531065,35.0713,10,4.19999998808,10.4999996871,205,-66.309742727,48.5311240402,35.0709538917,598970257,1989010493,1745036663964,48.530495,35.072,-24,1.87009572983e-06,81.6947731607,1746544416332,-0.2117648,0.2374876,9.160323,1746544416302,0.0206161,0.1036913,-0.007941014,1746544416290,20.1375,7.1,-14.85,1746544415994,1002.981,1746544176601,13,0,0,27.40535,0.1682923,25.67483
1746544416185,1746544416053,48.531065,35.0713,10,4.19999998808,10.4999996871,205,-66.309742727,48.5311240402,35.0709538917,598970257,1989010493,1745036663964,48.530495,35.072,-24,1.87009572983e-06,81.6947731607,1746544416332,-0.2117648,0.2374876,9.160323,1746544416351,-0.03710897,-0.06383354,0.003817795,1746544416290,20.1375,7.1,-14.85,1746544415994,1002.981,1746544176601,13,0,0,27.40535,0.1682923,25.67483
1746544416209,1746544416053,48.531065,35.0713,10,4.19999998808,10.4999996871,205,-66.309742727,48.5311240402,35.0709538917,598970257,1989010493,1745036663964,48.530495,35.072,-24,1.87009572983e-06,81.6947731607,1746544416381,-0.04426722,-0.2572284,10.0343,1746544416351,-0.03710897,-0.06383354,0.003817795,1746544416290,20.1375,7.1,-14.85,1746544415994,1002.981,1746544176601,13,0,0,27.41052,0.1447188,25.67483
1746544416220,1746544416053,48.531065,35.0713,10,4.19999998808,10.4999996871,205,-66.309742727,48.5311240402,35.0709538917,598970257,1989010493,1745036663964,48.530495,35.072,-24,1.87009572983e-06,81.6947731607,1746544416381,-0.04426722,-0.2572284,10.0343,1746544416382,-0.03115321,0.02183779,-0.006566608,1746544416290,20.1375,7.1,-14.85,1746544415994,1002.981,1746544176601,13,0,0,27.41052,0.1447188,25.67483
1746544416225,1746544416053,48.531065,35.0713,10,4.19999998808,10.4999996871,205,-66.309742727,48.5311240402,35.0709538917,598970257,1989010493,1745036663964,48.530495,35.072,-24,1.87009572983e-06,81.6947731607,1746544416381,-0.04426722,-0.2572284,10.0343,1746544416382,-0.03115321,0.02183779,-0.006566608,1746544416390,23.25,7.9,-13.8,1746544415994,1002.981,1746544176601,13,0,0,27.41052,0.1447188,25.67483
1746544416271,1746544416053,48.531065,35.0713,10,4.19999998808,10.4999996871,205,-66.309742727,48.5311240402,35.0709538917,598970257,1989010493,1745036663964,48.530495,35.072,-24,1.87009572983e-06,81.6947731607,1746544416381,-0.04426722,-0.2572284,10.0343,1746544416420,-0.01756186,-0.03344389,-0.01282779,1746544416390,23.25,7.9,-13.8,1746544415994,1002.981,1746544176601,13,0,0,27.41052,0.1447188,25.67483
1746544416276,1746544416053,48.531065,35.0713,10,4.19999998808,10.4999996871,205,-66.309742727,48.5311240402,35.0709538917,598970257,1989010493,1745036663964,48.530495,35.072,-24,1.87009572983e-06,81.6947731607,1746544416421,0.4121637,-0.7986045,9.461221,1746544416420,-0.01756186,-0.03344389,-0.01282779,1746544416390,23.25,7.9,-13.8,1746544415994,1002.981,1746544176601,13,0,0,27.41748,0.1484232,25.67483
1746544416302,1746544416053,48.531065,35.0713,10,4.19999998808,10.4999996871,205,-66.309742727,48.5311240402,35.0709538917,598970257,1989010493,1745036663964,48.530495,35.072,-24,1.87009572983e-06,81.6947731607,1746544416421,0.4121637,-0.7986045,9.461221,1746544416472,-0.03313847,0.0723854,-0.01481305,1746544416390,23.25,7.9,-13.8,1746544415994,1002.981,1746544176601,13,0,0,27.41748,0.1484232,25.67483
1746544416307,1746544416053,48.531065,35.0713,10,4.19999998808,10.4999996871,205,-66.309742727,48.5311240402,35.0709538917,598970257,1989010493,1745036663964,48.530495,35.072,-24,1.87009572983e-06,81.6947731607,1746544416472,0.657428,-1.001994,9.48455,1746544416472,-0.03313847,0.0723854,-0.01481305,1746544416390,23.25,7.9,-13.8,1746544415994,1002.981,1746544176601,13,0,0,27.42304,0.1292958,25.67483
1746544416326,1746544416053,48.531065,35.0713,10,4.19999998808,10.4999996871,205,-66.309742727,48.5311240402,35.0709538917,598970257,1989010493,1745036663964,48.530495,35.072,-24,1.87009572983e-06,81.6947731607,1746544416472,0.657428,-1.001994,9.48455,1746544416472,-0.03313847,0.0723854,-0.01481305,1746544416493,22.6625,8.375,-16.0875,1746544415994,1002.981,1746544176601,13,0,0,27.42304,0.1292958,25.67483
1746544416337,1746544416053,48.531065,35.0713,10,4.19999998808,10.4999996871,205,-66.309742727,48.5311240402,35.0709538917,598970257,1989010493,1745036663964,48.530495,35.072,-24,1.87009572983e-06,81.6947731607,1746544416504,0.1304088,0.2985046,10.10609,1746544416472,-0.03313847,0.0723854,-0.01481305,1746544416493,22.6625,8.375,-16.0875,1746544415994,1002.981,1746544176601,13,0,0,27.42866,0.1073341,25.67483
1746544416343,1746544416053,48.531065,35.0713,10,4.19999998808,10.4999996871,205,-66.309742727,48.5311240402,35.0709538917,598970257,1989010493,1745036663964,48.530495,35.072,-24,1.87009572983e-06,81.6947731607,1746544416504,0.1304088,0.2985046,10.10609,1746544416505,-0.01542389,0.04978405,-0.01481305,1746544416493,22.6625,8.375,-16.0875,1746544415994,1002.981,1746544176601,13,0,0,27.42866,0.1073341,25.67483
1746544416381,1746544416053,48.531065,35.0713,10,4.19999998808,10.4999996871,205,-66.309742727,48.5311240402,35.0709538917,598970257,1989010493,1745036663964,48.530495,35.072,-24,1.87009572983e-06,81.6947731607,1746544416504,0.1304088,0.2985046,10.10609,1746544416505,-0.01542389,0.04978405,-0.01481305,1746544416493,22.6625,8.375,-16.0875,1746544416551,1003.038,1746544176601,13,0,0,27.43221,0.1145297,25.67483
1746544416386,1746544416053,48.531065,35.0713,10,4.19999998808,10.4999996871,205,-66.309742727,48.5311240402,35.0709538917,598970257,1989010493,1745036663964,48.530495,35.072,-24,1.87009572983e-06,81.6947731607,1746544416504,0.1304088,0.2985046,10.10609,1746544416554,-0.0003054236,-0.03420745,-0.004123219,1746544416493,22.6625,8.375,-16.0875,1746544416551,1003.038,1746544176601,13,0,0,27.43221,0.1145297,25.67483
1746544416391,1746544416053,48.531065,35.0713,10,4.19999998808,10.4999996871,205,-66.309742727,48.5311240402,35.0709538917,598970257,1989010493,1745036663964,48.530495,35.072,-24,1.87009572983e-06,81.6947731607,1746544416560,0.418744,0.2129612,10.6361,1746544416554,-0.0003054236,-0.03420745,-0.004123219,1746544416493,22.6625,8.375,-16.0875,1746544416551,1003.038,1746544176601,13,0,0,27.43836,0.1474008,25.67483
1746544416416,1746544416053,48.531065,35.0713,10,4.19999998808,10.4999996871,205,-66.309742727,48.5311240402,35.0709538917,598970257,1989010493,1745036663964,48.530495,35.072,-24,1.87009572983e-06,81.6947731607,1746544416587,-0.8380861,-0.2524428,9.406186,1746544416554,-0.0003054236,-0.03420745,-0.004123219,1746544416493,22.6625,8.375,-16.0875,1746544416551,1003.038,1746544176601,13,0,0,27.43972,0.1545741,25.67483
1746544416421,1746544416053,48.531065,35.0713,10,4.19999998808,10.4999996871,205,-66.309742727,48.5311240402,35.0709538917,598970257,1989010493,1745036663964,48.530495,35.072,-24,1.87009572983e-06,81.6947731607,1746544416587,-0.8380861,-0.2524428,9.406186,1746544416586,0.02046338,0.05283829,-0.0167983,1746544416493,22.6625,8.375,-16.0875,1746544416551,1003.038,1746544176601,13,0,0,27.43972,0.1545741,25.67483
1746544416426,1746544416053,48.531065,35.0713,10,4.19999998808,10.4999996871,205,-66.309742727,48.5311240402,35.0709538917,598970257,1989010493,1745036663964,48.530495,35.072,-24,1.87009572983e-06,81.6947731607,1746544416587,-0.8380861,-0.2524428,9.406186,1746544416586,0.02046338,0.05283829,-0.0167983,1746544416595,22.5875,7.85,-14.775,1746544416551,1003.038,1746544176601,13,0,0,27.43972,0.1545741,25.67483
1746544416467,1746544416053,48.531065,35.0713,10,4.19999998808,10.4999996871,205,-66.309742727,48.5311240402,35.0709538917,598970257,1989010493,1745036663964,48.530495,35.072,-24,1.87009572983e-06,81.6947731607,1746544416622,-0.0424726,-0.01375873,9.589237,1746544416586,0.02046338,0.05283829,-0.0167983,1746544416595,22.5875,7.85,-14.775,1746544416551,1003.038,1746544176601,13,0,0,27.4437,0.1404989,25.67483
1746544416472,1746544416053,48.531065,35.0713,10,4.19999998808,10.4999996871,205,-66.309742727,48.5311240402,35.0709538917,598970257,1989010493,1745036663964,48.530495,35.072,-24,1.87009572983e-06,81.6947731607,1746544416622,-0.0424726,-0.01375873,9.589237,1746544416624,0.05054761,0.03054236,-0.009315421,1746544416595,22.5875,7.85,-14.775,1746544416551,1003.038,1746544176601,13,0,0,27.4437,0.1404989,25.67483
1746544416499,1746544416053,48.531065,35.0713,10,4.19999998808,10.4999996871,205,-66.309742727,48.5311240402,35.0709538917,598970257,1989010493,1745036663964,48.530495,35.072,-24,1.87009572983e-06,81.6947731607,1746544416670,-0.9194421,-0.05144569,9.590433,1746544416624,0.05054761,0.03054236,-0.009315421,1746544416595,22.5875,7.85,-14.775,1746544416551,1003.038,1746544176601,13,0,0,27.44843,0.1297846,25.67483
1746544416504,1746544416053,48.531065,35.0713,10,4.19999998808,10.4999996871,205,-66.309742727,48.5311240402,35.0709538917,598970257,1989010493,1745036663964,48.530495,35.072,-24,1.87009572983e-06,81.6947731607,1746544416670,-0.9194421,-0.05144569,9.590433,1746544416670,0.04382829,-0.01175881,-0.008399149,1746544416595,22.5875,7.85,-14.775,1746544416551,1003.038,1746544176601,13,0,0,27.44843,0.1297846,25.67483
1746544416517,1746544416053,48.531065,35.0713,10,4.19999998808,10.4999996871,205,-66.309742727,48.5311240402,35.0709538917,598970257,1989010493,1745036663964,48.530495,35.072,-24,1.87009572983e-06,81.6947731607,1746544416670,-0.9194421,-0.05144569,9.590433,1746544416670,0.04382829,-0.01175881,-0.008399149,1746544416689,23.825,7.5875,-15,1746544416551,1003.038,1746544176601,13,0,0,27.44843,0.1297846,25.67483
1746544416532,1746544416053,48.531065,35.0713,10,4.19999998808,10.4999996871,205,-66.309742727,48.5311240402,35.0709538917,598970257,1989010493,1745036663964,48.530495,35.072,-24,1.87009572983e-06,81.6947731607,1746544416703,-1.272383,0.2027917,9.794421,1746544416670,0.04382829,-0.01175881,-0.008399149,1746544416689,23.825,7.5875,-15,1746544416551,1003.038,1746544176601,13,0,0,27.45421,0.1134958,25.67483
1746544416536,1746544416053,48.531065,35.0713,10,4.19999998808,10.4999996871,205,-66.309742727,48.5311240402,35.0709538917,598970257,1989010493,1745036663964,48.530495,35.072,-24,1.87009572983e-06,81.6947731607,1746544416703,-1.272383,0.2027917,9.794421,1746544416705,0.01175881,0.04917321,-0.007177455,1746544416689,23.825,7.5875,-15,1746544416551,1003.038,1746544176601,13,0,0,27.45421,0.1134958,25.67483
1746544416574,1746544416053,48.531065,35.0713,10,4.19999998808,10.4999996871,205,-66.309742727,48.5311240402,35.0709538917,598970257,1989010493,1745036663964,48.530495,35.072,-24,1.87009572983e-06,81.6947731607,1746544416744,-0.6795616,0.869791,9.689735,1746544416705,0.01175881,0.04917321,-0.007177455,1746544416689,23.825,7.5875,-15,1746544416551,1003.038,1746544176601,13,0,0,27.45789,0.1092702,25.67483
1746544416580,1746544416053,48.531065,35.0713,10,4.19999998808,10.4999996871,205,-66.309742727,48.5311240402,35.0709538917,598970257,1989010493,1745036663964,48.530495,35.072,-24,1.87009572983e-06,81.6947731607,1746544416744,-0.6795616,0.869791,9.689735,1746544416746,-0.0310005,0.02657185,-0.01740915,1746544416689,23.825,7.5875,-15,1746544416551,1003.038,1746544176601,13,0,0,27.45789,0.1092702,25.67483
1746544416605,1746544416053,48.531065,35.0713,10,4.19999998808,10.4999996871,205,-66.309742727,48.5311240402,35.0709538917,598970257,1989010493,1745036663964,48.530495,35.072,-24,1.87009572983e-06,81.6947731607,1746544416744,-0.6795616,0.869791,9.689735,1746544416775,-0.0258083,0.002596101,-0.006566608,1746544416689,23.825,7.5875,-15,1746544416551,1003.038,1746544176601,13,0,0,27.45789,0.1092702,25.67483
1746544416611,1746544416053,48.531065,35.0713,10,4.19999998808,10.4999996871,205,-66.309742727,48.5311240402,35.0709538917,598970257,1989010493,1745036663964,48.530495,35.072,-24,1.87009572983e-06,81.6947731607,1746544416776,0.1980061,-1.04028,8.719446,1746544416775,-0.0258083,0.002596101,-0.006566608,1746544416689,23.825,7.5875,-15,1746544416551,1003.038,1746544176601,13,0,0,27.46222,0.1022548,25.67483
1746544416616,1746544416053,48.531065,35.0713,10,4.19999998808,10.4999996871,205,-66.309742727,48.5311240402,35.0709538917,598970257,1989010493,1745036663964,48.530495,35.072,-24,1.87009572983e-06,81.6947731607,1746544416776,0.1980061,-1.04028,8.719446,1746544416775,-0.0258083,0.002596101,-0.006566608,1746544416781,22.35,7.0625,-15.275,1746544416551,1003.038,1746544176601,13,0,0,27.46222,0.1022548,25.67483
1746544416667,1746544416053,48.531065,35.0713,10,4.19999998808,10.4999996871,205,-66.309742727,48.5311240402,35.0709538917,598970257,1989010493,1745036663964,48.530495,35.072,-24,1.87009572983e-06,81.6947731607,1746544416815,0.2781656,-0.1842473,10.2682,1746544416775,-0.0258083,0.002596101,-0.006566608,1746544416781,22.35,7.0625,-15.275,1746544416551,1003.038,1746544176601,13,0,0,27.46488,0.06358161,25.67483
1746544416672,1746544416053,48.531065,35.0713,10,4.19999998808,10.4999996871,205,-66.309742727,48.5311240402,35.0709538917,598970257,1989010493,1745036663964,48.530495,35.072,-24,1.87009572983e-06,81.6947731607,1746544416815,0.2781656,-0.1842473,10.2682,1746544416817,-0.03695626,-0.005955761,0.0004581354,1746544416781,22.35,7.0625,-15.275,1746544416551,1003.038,1746544176601,13,0,0,27.46488,0.06358161,25.67483
1746544416697,1746544416053,48.531065,35.0713,10,4.19999998808,10.4999996871,205,-66.309742727,48.5311240402,35.0709538917,598970257,1989010493,1745036663964,48.530495,35.072,-24,1.87009572983e-06,81.6947731607,1746544416868,0.2039881,-0.3074777,8.056634,1746544416817,-0.03695626,-0.005955761,0.0004581354,1746544416781,22.35,7.0625,-15.275,1746544416551,1003.038,1746544176601,13,0,0,27.46762,0.07696199,25.67483
1746544416702,1746544416053,48.531065,35.0713,10,4.19999998808,10.4999996871,205,-66.309742727,48.5311240402,35.0709538917,598970257,1989010493,1745036663964,48.530495,35.072,-24,1.87009572983e-06,81.6947731607,1746544416868,0.2039881,-0.3074777,8.056634,1746544416869,-0.03374931,-0.03023694,-0.0142022,1746544416781,22.35,7.0625,-15.275,1746544416551,1003.038,1746544176601,13,0,0,27.46762,0.07696199,25.67483
1746544416720,1746544416053,48.531065,35.0713,10,4.19999998808,10.4999996871,205,-66.309742727,48.5311240402,35.0709538917,598970257,1989010493,1745036663964,48.530495,35.072,-24,1.87009572983e-06,81.6947731607,1746544416868,0.2039881,-0.3074777,8.056634,1746544416869,-0.03374931,-0.03023694,-0.0142022,1746544416889,23.0375,7.6375,-14.625,1746544416551,1003.038,1746544176601,13,0,0,27.46762,0.07696199,25.67483
1746544416728,1746544416053,48.531065,35.0713,10,4.19999998808,10.4999996871,205,-66.309742727,48.5311240402,35.0709538917,598970257,1989010493,1745036663964,48.530495,35.072,-24,1.87009572983e-06,81.6947731607,1746544416868,0.2039881,-0.3074777,8.056634,1746544416898,-0.07666133,0.008857286,-0.009468133,1746544416889,23.0375,7.6375,-14.625,1746544416551,1003.038,1746544176601,13,0,0,27.46762,0.07696199,25.67483
1746544416732,1746544416053,48.531065,35.0713,10,4.19999998808,10.4999996871,205,-66.309742727,48.5311240402,35.0709538917,598970257,1989010493,1745036663964,48.530495,35.072,-24,1.87009572983e-06,81.6947731607,1746544416899,0.506082,-0.06819545,9.334999,1746544416898,-0.07666133,0.008857286,-0.009468133,1746544416889,23.0375,7.6375,-14.625,1746544416551,1003.038,1746544176601,13,0,0,27.46929,-0.006660979,25.67483
1746544416766,1746544416053,48.531065,35.0713,10,4.19999998808,10.4999996871,205,-66.309742727,48.5311252,35.0709499,1989010493,1989010498,1745036663964,48.530495,35.072,-24,1.87009572983e-06,81.6947731607,1746544416899,0.506082,-0.06819545,9.334999,1746544416931,-0.06245913,-0.01267508,-0.0155766,1746544416889,23.0375,7.6375,-14.625,1746544416551,1003.038,1746544176601,13,0,0,27.46929,-0.006660979,25.67483
1746544416784,1746544416053,48.531065,35.0713,10,4.19999998808,10.4999996871,205,-66.309742727,48.5311252,35.0709499,1989010493,1989010498,1745036663964,48.530495,35.072,-24,1.87009572983e-06,81.6947731607,1746544416950,0.8123633,0.7435696,9.264411,1746544416931,-0.06245913,-0.01267508,-0.0155766,1746544416889,23.0375,7.6375,-14.625,1746544416551,1003.038,1746544176601,13,0,0,27.46883,-0.02303742,25.67483
1746544416792,1746544416053,48.531065,35.0713,10,4.19999998808,10.4999996871,205,-66.309742727,48.5311252,35.0709499,1989010493,1989010498,1745036663964,48.530495,35.072,-24,1.87009572983e-06,81.6947731607,1746544416950,0.8123633,0.7435696,9.264411,1746544416963,-0.0284044,-0.05894676,-0.004581355,1746544416889,23.0375,7.6375,-14.625,1746544416551,1003.038,1746544176601,13,0,0,27.46883,-0.02303742,25.67483
1746544416813,1746544416053,48.531065,35.0713,10,4.19999998808,10.4999996871,205,-66.309742727,48.5311252,35.0709499,1989010493,1989010498,1745036663964,48.530495,35.072,-24,1.87009572983e-06,81.6947731607,1746544416950,0.8123633,0.7435696,9.264411,1746544416983,0.04596626,0.00167983,-0.003512372,1746544416889,23.0375,7.6375,-14.625,1746544416551,1003.038,1746544176601,13,0,0,27.46883,-0.02303742,25.67483
1746544416818,1746544416053,48.531065,35.0713,10,4.19999998808,10.4999996871,205,-66.309742727,48.5311252,35.0709499,1989010493,1989010498,1745036663964,48.530495,35.072,-24,1.87009572983e-06,81.6947731607,1746544416984,-0.4881358,2.048854,11.00579,1746544416983,0.04596626,0.00167983,-0.003512372,1746544416889,23.0375,7.6375,-14.625,1746544416551,1003.038,1746544176601,13,0,0,27.46713,-0.04832481,25.67483
1746544416823,1746544416053,48.531065,35.0713,10,4.19999998808,10.4999996871,205,-66.309742727,48.5311252,35.0709499,1989010493,1989010498,1745036663964,48.530495,35.072,-24,1.87009572983e-06,81.6947731607,1746544416984,-0.4881358,2.048854,11.00579,1746544416983,0.04596626,0.00167983,-0.003512372,1746544416990,20.1875,7.4875,-15.8375,1746544416551,1003.038,1746544176601,13,0,0,27.46713,-0.04832481,25.67483
1746544416869,1746544416053,48.531065,35.0713,10,4.19999998808,10.4999996871,205,-66.309742727,48.5311252,35.0709499,1989010493,1989010498,1745036663964,48.530495,35.072,-24,1.87009572983e-06,81.6947731607,1746544417019,1.260419,0.09930214,9.894919,1746544416983,0.04596626,0.00167983,-0.003512372,1746544416990,20.1875,7.4875,-15.8375,1746544416551,1003.038,1746544176601,13,0,0,27.46618,-0.007391092,25.67483
1746544416877,1746544416053,48.531065,35.0713,10,4.19999998808,10.4999996871,205,-66.309742727,48.5311252,35.0709499,1989010493,1989010498,1745036663964,48.530495,35.072,-24,1.87009572983e-06,81.6947731607,1746544417019,1.260419,0.09930214,9.894919,1746544417022,0.01786728,-0.01450762,-0.002596101,1746544416990,20.1875,7.4875,-15.8375,1746544416551,1003.038,1746544176601,13,0,0,27.46618,-0.007391092,25.67483
1746544416903,1746544416053,48.531065,35.0713,10,4.19999998808,10.4999996871,205,-66.309742727,48.5311252,35.0709499,1989010493,1989010498,1745036663964,48.530495,35.072,-24,1.87009572983e-06,81.6947731607,1746544417074,-0.2482553,0.4366901,10.26222,1746544417022,0.01786728,-0.01450762,-0.002596101,1746544416990,20.1875,7.4875,-15.8375,1746544416551,1003.038,1746544176601,13,0,0,27.46595,-0.0057058,25.67483
1746544416909,1746544416053,48.531065,35.0713,10,4.19999998808,10.4999996871,205,-66.309742727,48.5311252,35.0709499,1989010493,1989010498,1745036663964,48.530495,35.072,-24,1.87009572983e-06,81.6947731607,1746544417074,-0.2482553,0.4366901,10.26222,1746544417073,0.03894151,0.05100575,-0.004428643,1746544416990,20.1875,7.4875,-15.8375,1746544416551,1003.038,1746544176601,13,0,0,27.46595,-0.0057058,25.67483
1746544416921,1746544416053,48.531065,35.0713,10,4.19999998808,10.4999996871,205,-66.309742727,48.5311252,35.0709499,1989010493,1989010498,1745036663964,48.530495,35.072,-24,1.87009572983e-06,81.6947731607,1746544417074,-0.2482553,0.4366901,10.26222,1746544417073,0.03894151,0.05100575,-0.004428643,1746544417091,24.2625,7.225,-14.8625,1746544416551,1003.038,1746544176601,13,0,0,27.46595,-0.0057058,25.67483
1746544416932,1746544416053,48.531065,35.0713,10,4.19999998808,10.4999996871,205,-66.309742727,48.5311252,35.0709499,1989010493,1989010498,1745036663964,48.530495,35.072,-24,1.87009572983e-06,81.6947731607,1746544417074,-0.2482553,0.4366901,10.26222,1746544417073,0.03894151,0.05100575,-0.004428643,1746544417091,24.2625,7.225,-14.8625,1746544417099,1003.043,1746544176601,13,0,0,27.46608,0.01107825,25.67483
1746544416936,1746544416053,48.531065,35.0713,10,4.19999998808,10.4999996871,205,-66.309742727,48.5311252,35.0709499,1989010493,1989010498,1745036663964,48.530495,35.072,-24,1.87009572983e-06,81.6947731607,1746544417074,-0.2482553,0.4366901,10.26222,1746544417105,0.02779355,-0.02397575,0.003512372,1746544417091,24.2625,7.225,-14.8625,1746544417099,1003.043,1746544176601,13,0,0,27.46608,0.01107825,25.67483
1746544416940,1746544416053,48.531065,35.0713,10,4.19999998808,10.4999996871,205,-66.309742727,48.5311288442,35.0709374844,1989010493,1989010498,1745036663964,48.530495,35.072,-24,1.87009572983e-06,81.6947731607,1746544417105,-0.4121637,1.031307,10.8347,1746544417105,0.02779355,-0.02397575,0.003512372,1746544417091,24.2625,7.225,-14.8625,1746544417099,1003.043,1746544176601,13,0,0,27.46667,0.0359482,25.67483
1746544416970,1746544416053,48.531065,35.0713,10,4.19999998808,10.4999996871,205,-66.309742727,48.5311288442,35.0709374844,1989010493,1989010498,1745036663964,48.530495,35.072,-24,1.87009572983e-06,81.6947731607,1746544417105,-0.4121637,1.031307,10.8347,1746544417140,0.02626643,-0.07345438,0.004428643,1746544417091,24.2625,7.225,-14.8625,1746544417099,1003.043,1746544176601,13,0,0,27.46667,0.0359482,25.67483
1746544416974,1746544416053,48.531065,35.0713,10,4.19999998808,10.4999996871,205,-66.309742727,48.5311288442,35.0709374844,1989010493,1989010498,1745036663964,48.530495,35.072,-24,1.87009572983e-06,81.6947731607,1746544417140,-0.07118648,0.5605187,8.879765,1746544417140,0.02626643,-0.07345438,0.004428643,1746544417091,24.2625,7.225,-14.8625,1746544417099,1003.043,1746544176601,13,0,0,27.4669,0.04215694,25.67483
1746544416999,1746544416053,48.531065,35.0713,10,4.19999998808,10.4999996871,205,-66.309742727,48.5311288442,35.0709374844,1989010493,1989010498,1745036663964,48.530495,35.072,-24,1.87009572983e-06,81.6947731607,1746544417140,-0.07118648,0.5605187,8.879765,1746544417169,0.07589778,-0.07146913,-0.003665084,1746544417091,24.2625,7.225,-14.8625,1746544417099,1003.043,1746544176601,13,0,0,27.4669,0.04215694,25.67483
